FID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
4205586	-9.83499	1.87528	-2.7138	-2.51893	-8.7894	2.04372	-1.75345	0.852792	1.59541	-0.551811
1610778	-16.6955	4.89015	-1.3335	4.04073	11.5178	-0.720534	0.537886	-0.611846	4.4121	-1.9328
3170675	-12.9842	3.24762	-3.40496	9.13886	12.0091	-1.16054	-2.36092	-0.0206446	4.65075	1.01764
4487456	-14.3656	4.93671	-3.75027	8.84097	21.8977	-1.76547	-2.73321	0.241995	1.23603	-2.25815
5512095	-10.419	4.45374	-2.17842	0.275867	-9.08509	-0.588829	2.98702	-3.35046	1.73925	4.4646
1205293	-11.1108	3.9419	-0.230648	-1.23667	-11.3694	-1.15375	0.332836	-2.04285	5.92051	-0.670811
1526616	-14.0547	0.422658	-1.28583	8.62773	20.5656	3.44787	-1.57417	0.0984996	4.32854	-0.45895
3171711	-13.091	7.61228	-3.19789	2.98321	-4.40166	2.7945	1.35637	-1.63075	0.649149	1.52743
3042599	-13.1479	2.49382	-0.752438	-0.648742	-1.51297	-1.09455	2.56664	3.29288	5.67188	-2.68373
1816676	-14.1181	4.05713	-1.59121	2.3221	-0.055354	-0.827488	-1.03375	-3.37701	-5.40056	-0.356389
2149136	-13.9105	3.57699	-2.08063	1.56601	4.80257	-0.414327	-1.02428	-0.60844	3.09153	0.155857
2222821	-11.4439	3.45224	-1.41417	-4.72914	-10.3119	2.25674	-3.76182	0.779328	1.93242	-0.45785
2429695	-12.3458	4.1503	-1.8923	5.26774	-1.85846	0.378103	1.46223	0.0804146	3.35028	-1.09636
3651341	-10.4819	0.72611	-0.585242	-2.98249	-4.96475	-0.769895	2.74394	-0.588175	4.0596	-1.02058
2684504	-9.45451	3.07646	-3.5424	5.10748	8.46337	5.98624	-9.74486	12.3675	0.630618	-3.39129
3053890	-12.0484	2.48241	-3.04947	4.97858	-1.59101	-1.3172	-1.0235	2.03423	0.316692	-1.71379
5123829	-12.7765	3.18644	-1.86623	-2.02933	-8.92302	-0.0528938	2.63154	1.33396	-1.78266	-0.030688
4949906	6.54619	-3.79624	16.0052	-47.2712	5.37515	-2.66587	-15.1366	-3.35404	-2.29224	0.826693
2662111	-12.5367	4.07945	-0.41758	2.54559	-4.54102	0.820123	0.0230105	-0.829152	-2.50924	-0.66879
5951064	-10.5623	4.25548	-2.10807	-2.28186	-9.10317	-1.22758	-0.615212	-1.14682	5.03756	8.69602
5970200	-12.6162	3.89477	-0.474815	-1.67777	-5.44248	1.4059	1.21601	2.39807	-2.14537	-2.24533
1434337	-12.8115	5.96672	-4.80884	1.3005	-6.19666	-0.244749	3.38964	0.462133	-3.22803	-2.59124
2072038	-13.7341	5.5478	-2.19143	1.49838	3.98112	-0.69075	1.63214	-1.39338	-2.07546	0.467987
3820099	-16.2119	5.83204	-2.62327	-1.004	-7.963	-3.43603	-0.0910997	-1.37401	0.793211	0.618893
5977634	-12.1957	3.80134	-4.17912	4.6229	12.9873	0.273391	-1.32697	-0.0290648	-2.11005	0.982563
3490004	1.53313	-15.5983	12.2381	4.40682	-6.33043	-0.338412	2.79937	-0.814733	1.4194	-8.00793
1764587	-12.7725	3.01281	-2.04363	0.0865539	-2.318	-3.92628	0.907363	-0.862709	-3.88597	4.36532
3686236	-13.4339	4.81851	-1.70766	0.284517	-8.30737	0.342453	2.52196	-4.71317	0.409456	1.64753
3005580	-11.5749	5.52856	-1.01981	3.15143	-0.484834	-0.428177	-0.791863	0.0810827	2.33375	-1.0516
4230697	-10.8123	3.97268	-0.782776	-2.76296	-2.46247	1.77899	-0.10878	-0.593405	1.27342	-0.290638
2007318	-12.5385	2.68696	-1.29924	5.06117	4.52786	-0.051002	0.571469	-3.37724	-2.79442	1.83129
5233101	-9.82486	5.35724	0.649506	-0.730742	-6.35917	2.04307	0.615223	-1.64692	-0.811725	-2.97821
2437307	-6.60252	-2.37936	-0.401526	-4.18743	-8.89394	21.4147	-25.7372	35.2977	-6.2102	-8.30267
5480689	-13.3786	4.4583	-1.34439	1.85098	1.70392	-0.382676	0.186653	-1.11009	0.0347975	4.12442
3157352	-12.904	2.74435	0.928762	5.00749	21.5849	-5.12072	-1.35666	0.822219	0.401256	-0.96919
3268646	-10.0353	2.29977	-2.27303	0.545829	-5.81919	2.06346	2.0827	-0.0220081	-0.00896627	-0.0562526
3930896	-10.9231	5.4926	-2.75074	-1.20139	-3.91974	-0.998221	-1.12224	-4.27585	-1.0206	2.91475
2863659	-12.7497	4.87464	-3.39661	-2.11508	-6.74069	0.377141	-0.754743	1.58661	-5.20991	-1.76858
5152999	-12.6529	2.84293	-3.64605	6.53437	18.4255	0.688604	-0.522464	-0.228309	-1.09688	1.55161
1745925	-12.3936	3.69166	-3.22064	-0.75295	1.19128	-0.312398	-2.32348	-2.88848	-1.60695	1.88318
2764493	-12.719	1.45954	0.871705	-0.673861	-7.15381	0.32867	1.23874	-0.528816	-3.60961	-0.448679
3520516	-14.0868	4.20276	-2.57777	-4.13445	-1.98703	-2.77838	-0.94862	1.09376	4.03599	1.78661
2186944	-12.5026	3.0954	-1.42865	2.0105	-8.62988	-0.541493	1.64458	-0.0200856	3.49005	2.39966
4663083	-12.9299	3.94843	-2.62933	4.451	5.28416	-0.250041	-0.839725	2.78894	2.01178	0.953643
1583072	-13.4576	4.28276	-0.465554	14.2511	21.9333	-1.33001	0.407851	0.46057	-0.862335	0.850373
2417998	-15.0855	4.73969	-1.00721	6.41469	14.7351	1.37221	0.433614	1.93376	3.54579	-1.5333
4614879	-12.3874	3.75772	-0.825213	0.605628	-4.28226	-2.30065	1.58383	-1.91525	-0.242228	1.61352
1223856	-11.5531	4.0931	-3.15734	2.38805	4.6775	-1.57599	0.379486	-0.474141	4.41535	-1.90136
3560612	-16.1254	4.91867	-3.12488	7.07898	16.2182	-1.69361	3.14019	0.596377	1.63751	0.651944
2511952	-13.1	6.34815	-1.18135	4.97937	-2.17445	-1.2514	2.13531	-0.77398	-2.01169	7.38989
1874270	-10.9367	1.59123	-1.17328	2.34541	8.19181	-0.671188	-1.61431	0.18424	4.25583	-1.74741
4236501	-14.7464	2.32794	-1.88843	1.95543	7.47615	-0.970873	2.69681	1.95277	-1.00764	2.09829
2850749	-11.0965	3.99485	-0.996989	-2.44873	-3.01231	-2.03176	1.03743	-1.18976	-0.193409	-1.05607
2459234	-13.913	3.66831	-1.17368	-0.0251277	-5.52774	-0.0635716	1.22191	0.288546	-7.36169	-0.869058
4689332	-12.2904	2.25989	-2.23815	4.02694	1.43646	1.26889	-0.571009	-0.680107	-0.507715	1.80743
1503666	-11.1467	4.23611	-0.873595	2.56744	5.84584	-3.18948	-0.126516	1.05319	-0.595934	1.89836
5102942	-11.9609	2.56018	-2.23042	2.80491	0.78191	0.772247	0.151549	1.82502	0.674811	2.27791
3365973	-12.9569	2.85337	-0.987587	-3.13604	-8.19944	0.620389	0.367052	2.2748	4.95689	-1.75753
3129209	-13.2661	2.26639	-1.27983	-2.35125	-6.27734	2.52013	-0.198187	-1.4517	0.268213	-1.42287
2330261	-8.46973	4.12941	-1.81998	3.07155	3.24564	-1.19883	1.03855	1.3761	0.676743	-2.96543
2719272	-12.5315	3.71303	-4.03782	3.79848	4.39984	-0.623241	1.28332	-3.9367	0.985934	5.19627
2165462	-9.26838	3.48805	0.228576	-0.396897	-3.28422	-1.83326	1.71964	2.89308	0.66819	3.88224
3479190	-11.22	4.49111	-1.9156	3.96462	10.2123	0.785937	2.30691	-0.751372	2.54244	-2.75769
5504445	-13.1808	2.1001	-2.10779	0.0948813	-1.83495	2.4346	-2.1858	-1.29394	8.88211	-0.603302
3253544	-10.6464	4.18685	-4.19555	2.89739	3.47896	-3.19493	-1.62287	1.05804	-0.779926	0.227188
3593690	-9.35469	2.44266	-1.02035	2.9682	6.9538	-1.81997	2.86946	-1.35011	-25.5732	7.75038
3145038	-13.9529	5.37622	1.41288	-0.843009	-7.05664	-2.6476	0.390252	0.664766	3.2644	3.60918
3229350	-10.7562	2.45665	-2.27364	-1.94845	-7.22417	-0.359907	0.894902	-0.475358	1.94318	-2.06858
2499037	-9.70133	4.70058	0.373432	-5.16524	-5.80602	-0.77066	1.36501	0.670752	-1.13065	-5.20526
5040077	-14.2661	4.18843	-1.93906	0.824375	-1.91931	-5.75299	1.66305	-1.66784	-1.16522	3.31293
3895051	-12.9907	3.61995	-0.665108	1.04978	-3.10801	-4.23099	0.946339	-3.38582	2.28171	4.52059
3946313	-11.5888	1.7332	-1.79923	5.14488	-0.484538	-1.05287	1.78903	0.273247	2.70983	4.78446
1366327	-14.2512	3.76983	-2.56033	2.88374	7.05924	1.98159	-1.86319	0.242678	3.66517	0.852266
2449036	-11.2058	3.80761	0.423945	1.60613	2.56452	-1.68689	-0.621662	0.897424	2.87422	0.264169
3253532	-10.3432	1.46179	0.748455	-4.78266	-12.7687	10.1791	-10.9595	17.961	-1.73273	-5.00219
2100096	-13.1008	4.01922	-2.71859	3.08832	-6.78272	-0.63737	1.91096	1.3529	-3.58579	3.45896
3097064	-11.4283	3.29873	-1.36041	-0.491929	-5.84053	3.01984	0.583129	-0.588861	-2.15773	-0.0445885
1288591	-14.2647	5.49302	-2.97762	2.63499	8.99307	-1.34534	4.37345	-2.19739	-23.8855	2.15766
5186582	-12.2876	1.89941	-1.20972	3.45719	0.962697	-1.85066	-0.921647	0.862221	2.04728	-1.1607
4972933	-13.1328	3.07519	-1.63728	1.06269	-4.77956	-1.85355	0.225064	1.9678	1.09592	-4.69521
3949863	-12.6157	3.54269	-2.72515	0.766912	-2.13879	-3.71738	-1.17013	-0.0112286	3.51767	-0.438744
1568878	-8.41918	5.52785	-2.88679	3.62819	-2.25569	-3.41642	-1.7334	1.5659	4.05248	2.96085
1066944	-7.90438	0.155386	3.26119	-15.1068	-5.22216	11.593	-10.7315	24.943	-2.43594	-7.23769
3751017	-13.3636	1.57537	-3.67618	3.75529	4.38151	-1.97566	0.0193624	-0.587501	7.32238	-0.823248
5043265	-12.9085	3.16998	-2.26437	9.24326	16.5729	0.104541	2.08109	0.140274	1.7085	-0.618059
3846571	-9.89848	4.79984	4.03483	-9.30854	-0.901323	1.35103	-1.46037	6.77338	-1.644	-4.59105
3361273	-15.26	3.94234	-3.16347	6.82845	10.1796	0.772475	1.18214	0.955896	1.31597	1.4955
2036001	-11.3877	2.95813	-5.92373	-1.30742	-5.98031	-1.46993	0.544421	-0.201313	-2.26999	-2.93773
1928655	-10.7331	2.49155	1.3631	8.09905	24.4092	-1.46381	1.02985	0.179977	5.69383	-1.14117
2048493	-14.3546	2.84238	0.78005	2.2925	-5.1056	-1.47225	-1.28252	-1.64095	2.22688	0.766792
1880046	-12.7781	2.97115	-1.19787	-1.01929	-7.31595	3.20006	0.116522	-1.5412	-0.593214	1.64809
1454342	-12.1876	0.539448	-4.51891	3.96524	0.532769	0.60207	0.254998	-0.687626	-3.23164	-1.75884
2177904	-12.8153	4.23544	-0.217844	2.94038	10.4806	-0.0448185	-1.16993	0.72259	-0.622215	-3.51286
3326668	-10.9857	2.36307	-4.11383	0.260537	-5.57574	1.64685	1.52758	-0.93729	-1.73769	0.212877
5432047	-10.9855	1.60436	-0.316132	-4.45627	-7.2584	-2.57281	0.962505	0.141832	0.509765	-0.00165623
1612122	-10.8633	1.91313	-1.00891	-0.178479	-1.7103	-0.302558	2.20723	0.46566	-1.5501	2.93618
1969953	-11.0951	2.70547	-1.15852	0.881028	-5.2748	-0.975305	-1.61404	-2.47003	-0.924246	-3.4001
2117103	-13.1053	3.80792	-3.20817	1.20065	4.17512	-1.18228	-1.45967	-0.363167	1.0509	-3.81658
4658974	-13.0039	6.3591	-3.8853	-0.0743924	-2.9035	-0.245176	0.160132	-0.257698	0.886349	1.74014
1275583	-14.1846	4.91279	-0.79856	6.17252	10.4091	0.639666	0.0388761	2.16379	2.46649	-1.02347
2904542	159.301	-40.2445	39.1945	18.9118	-6.77021	-2.36726	-4.12884	-5.16943	-3.29783	-8.85512
4695709	-9.4592	4.3434	-1.70841	-3.03639	-9.16357	0.594148	-0.107879	-2.12892	0.321974	3.08706
4048786	-14.1656	1.76775	-2.75412	6.95652	15.0836	-1.5177	-0.267209	1.32856	3.12712	-0.202285
4742751	44.8959	-33.9986	-12.719	-18.2205	9.36438	61.8687	17.5071	-26.8289	-2.90996	-13.4078
4826271	-11.9873	3.88438	-1.62974	4.17929	7.21727	-0.324971	1.65045	1.22468	-11.2483	2.05038
5048179	-12.4107	4.46802	-0.31682	-0.272726	-6.86043	-1.60497	-2.51065	-0.930643	1.34337	-0.971037
2564420	-14.3387	3.7233	-5.27148	4.58749	1.75702	-1.40574	-0.0945473	-1.25331	-6.54726	2.30257
2316201	-10.1718	1.05534	-2.28138	-7.66733	0.450035	-1.67958	-1.09563	-2.66588	-0.363983	-1.6839
1234536	-10.6305	2.36282	-0.577607	-0.887489	-2.64168	1.46698	-2.4464	1.29021	0.510271	0.0496996
3155923	-11.3428	4.77371	0.251882	1.73778	-2.15097	0.435179	-1.2355	0.511085	1.67378	-1.81742
5741101	-10.2659	3.92481	-1.86051	-1.9568	-12.9723	-1.33306	-1.93391	-6.58277	8.70158	3.39107
1056310	-12.846	4.92345	-0.864713	-1.62531	-4.1908	-0.188304	-0.00222192	0.469696	4.26101	-0.6572
5287917	-13.3053	6.17668	-4.19367	-0.0250815	-4.7851	-2.16996	0.929695	-1.39657	0.891783	-1.30961
3482846	-10.8834	0.707348	-1.75391	-1.743	0.846039	0.0218405	1.02536	1.77547	-0.38026	1.50223
3254579	-8.37267	-0.633585	2.52414	-10.5732	-10.7156	5.74945	-9.80278	9.17462	-0.958932	-1.66787
2560708	-13.9365	4.72637	-0.590763	-0.682927	-3.88689	0.405265	0.364538	0.463901	-3.98332	0.737868
1704574	-11.1312	3.13712	-1.40977	-0.236818	-14.3782	4.98785	-7.0954	6.34602	-0.40986	2.35528
1614935	-14.0452	2.61395	1.63906	4.78071	10.5472	-4.09531	3.49708	-2.55586	-28.7009	2.45374
4844801	16.2722	-10.0832	22.4983	-27.468	-0.450764	2.95899	13.5957	9.23345	3.17388	10.1576
2952002	-14.2863	5.1697	0.212748	1.14588	-5.2732	-0.347606	-2.28214	-0.765222	-2.89872	3.5088
4850847	-11.9685	3.50086	-1.3649	1.18735	1.28089	0.25128	0.181742	0.987825	1.51106	-1.36316
2364009	-14.6789	4.26571	-1.69058	5.07919	11.8707	0.431541	-0.227027	-0.821699	1.82942	-3.76422
3988377	-10.3166	5.05656	-0.859276	-0.831255	-2.75141	-5.30914	4.76828	-1.33319	1.87895	-0.172502
1163841	170.954	31.9236	-3.50204	2.96222	-6.35162	-1.15477	-2.45047	-1.04146	2.83983	4.79206
1009893	-14.7339	5.51855	-2.19294	2.39237	-3.89046	1.35852	0.713601	-4.05602	-5.5757	-1.97331
4422488	-11.3935	2.0252	-2.57746	4.34575	-4.84674	0.986432	-2.47091	-2.90056	-1.3793	0.165286
3439786	-10.624	3.20262	-2.73567	-0.588191	0.11808	-0.667814	0.960833	-3.82041	-1.99257	1.86316
1044750	-14.4414	3.56756	0.521288	0.22094	-3.84816	-1.42543	0.722993	-1.72399	-3.07133	1.60956
1347629	-15.9257	4.10594	-2.09265	0.273626	1.90837	-0.953582	4.48275	-2.4089	-18.8325	1.31934
5894466	-11.5175	0.540552	1.52756	1.20064	-2.3515	0.868251	3.46844	1.94299	2.04597	2.48657
2803766	4.25414	-2.53991	10.4861	-39.0289	7.72995	-3.71387	-9.02767	-6.25112	0.456616	1.48716
3474120	-12.6295	2.60489	-1.76387	-2.35449	-4.31841	0.780287	0.393872	1.87369	-0.0251419	0.232522
1717722	-12.662	4.48946	-1.21397	-1.07511	-5.32052	-1.51764	0.489345	2.39307	-2.64695	-2.72751
1174764	-11.1551	2.53146	-0.803045	1.60211	0.586413	-0.179259	1.26656	-0.0727431	1.34334	-0.789948
1913791	-9.29554	3.8269	0.0381228	-2.48622	-5.30508	-1.05442	-0.320902	2.70875	-2.57773	0.710769
3184241	-13.383	4.82367	-2.29477	-0.766862	-5.27986	2.06634	-0.558947	-1.44744	-0.964326	-2.23872
1608319	-15.2443	3.04882	-2.16325	3.85881	10.7184	0.274658	-0.445542	0.293855	1.17493	1.17084
2438140	-13.3062	6.89323	-0.642012	5.0799	3.70145	-1.33875	-0.618326	-2.19538	-3.43062	1.47809
1326812	-13.1137	3.39449	-0.850556	5.39508	8.47528	-0.43622	0.723739	-0.382151	3.63088	-1.70113
3007669	-11.3644	4.94115	-3.79609	3.32305	-7.41701	-0.756567	-2.37575	-3.98838	1.56735	3.48138
2474042	-9.77654	1.757	-2.44998	0.0443741	-12.7294	-1.96455	0.591224	-3.11722	8.30782	2.90888
3340111	-10.7253	6.03011	-1.49948	1.11881	-4.61012	-1.32919	-0.886196	-0.616362	-0.273308	-0.883002
2291350	-14.8194	5.49485	-3.38838	2.33851	9.03239	1.30064	-0.187573	-0.185014	2.33393	-3.4513
5056441	-11.3288	2.11285	-0.629328	9.12796	22.5136	0.379285	-0.417243	-0.629728	3.34475	-2.12528
2263033	-13.4564	5.00749	-0.483083	2.89474	5.15467	-0.0108019	-1.01174	-1.08776	1.78199	2.08675
5045506	-14.5207	3.34702	-2.57133	2.93991	-1.66313	-0.615039	0.373688	-2.6159	-2.17645	5.03471
5024561	-11.7342	0.569356	-3.50576	3.13607	-15.5266	2.7396	-4.65026	2.51136	5.16975	3.40732
2977264	-9.68354	3.60865	-1.71582	-0.181228	-4.95953	1.01486	1.06317	2.07396	-0.380151	-0.804167
4058737	-12.5809	2.6701	-3.28951	3.95594	3.3636	1.99977	-0.917008	3.15764	2.7397	0.156693
5983531	-14.0902	3.03503	-2.78735	4.35773	19.9817	1.55362	-0.0855084	-1.57221	-1.6572	3.20717
1510215	-10.5265	5.73225	-1.3572	-1.15084	-4.39669	-2.43293	2.4381	0.693617	-1.66042	-0.825139
1768050	-14.0956	4.31861	-1.54251	1.12879	-7.03215	-2.78034	1.58638	-1.17982	3.38954	2.5995
4174292	8.97997	-2.49787	18.5663	-48.6351	5.2771	-1.4203	20.4085	9.45085	1.93818	-7.39752
4529598	-13.9265	3.99952	-0.246597	0.0682877	-1.90671	-1.39467	-0.638055	-2.88471	-4.96994	-3.71588
3853812	-14.3447	3.5515	-2.97898	3.16726	4.94352	-0.69756	-0.183699	-0.253991	2.60215	-5.99869
5473756	-11.9097	3.19861	-3.15347	0.936734	-2.28022	1.70342	-1.70564	-0.985158	-1.88229	1.15767
3320260	62.3874	-99.031	75.6465	9.54912	-0.220415	4.38508	3.71814	8.8044	2.03003	22.8917
5949668	23.1597	5.3114	5.56159	-27.515	3.15183	0.792655	14.1172	3.60098	-5.33419	-16.8244
4977938	-12.2817	5.38705	-1.19957	-1.74271	-5.05631	1.27201	-0.638289	-2.93983	3.34792	1.06414
2583971	-9.50475	4.48418	-0.218949	0.23893	0.634922	-1.67613	2.97259	-1.02969	-1.86664	0.633216
5498907	-11.7657	1.8275	-0.371574	1.60101	0.811908	-1.32284	-1.60207	0.386427	-2.5544	-0.306587
5102805	-10.1483	4.45182	-0.694533	0.835779	-6.75269	-0.370713	0.784764	-2.58677	-2.32584	3.66536
1741349	-14.1729	5.53681	-0.57972	7.33604	15.8766	2.63421	-5.36276	2.35518	3.08467	1.75932
1982485	-9.96096	5.51075	-1.5903	2.01576	-2.37382	-2.07843	-0.868291	-2.05606	-1.27737	-2.70849
4280735	-10.1724	3.75725	-0.120806	-3.334	-2.87758	-0.726525	5.01406	-2.48417	-2.61373	-1.63309
2402066	-10.9597	1.16702	-4.82983	3.54967	6.06655	-1.29151	-1.60523	-1.9534	4.38288	-0.0471885
4341816	-14.1811	1.56289	-0.156339	6.13299	11.8396	1.03844	-5.25537	0.525304	-8.81787	3.37148
4390878	-11.9441	3.23984	-0.0800518	2.68996	3.95385	0.731832	-0.313512	0.349769	-10.6707	3.21272
3280906	-14.5198	4.2069	-4.4992	5.2792	4.42486	-0.278236	-2.30145	0.333958	4.16941	-2.87931
3382311	-11.3861	1.36507	-0.800484	-0.870289	-4.11597	-1.64951	-0.713088	-3.33617	-2.13617	0.0348832
3176743	-8.9109	3.06623	-2.48043	-0.707835	-1.38991	0.734911	1.06871	-2.64951	3.79735	-0.022494
3233228	166.363	36.7102	-4.80095	0.552804	-1.21674	-1.52794	2.78535	-1.62776	0.0376338	-0.533218
3261509	-14.2145	3.12128	-1.11789	5.90472	-5.69306	-2.0813	-1.86562	-3.43973	3.33812	0.610068
2455907	-14.5231	4.90754	-3.64929	1.06279	-5.05309	-0.925172	-0.719132	0.555087	-2.61379	0.241707
3020124	-10.6079	2.56806	-5.09528	1.45764	-9.32431	-2.15416	-1.67951	-1.63109	3.97309	1.65895
4279078	-13.8519	4.3786	-1.31241	2.52275	-1.30333	1.22275	-0.103508	1.82896	2.44432	-0.23898
1099765	-11.4486	3.17119	-1.36603	1.49306	-3.88902	-4.43777	0.487041	-0.496781	-0.361743	1.14755
1887329	-11.1365	3.33308	-2.45943	-0.174712	-11.5025	2.29235	-0.628018	2.31108	-1.3321	-0.27601
3002702	-16.1597	5.4236	-4.29475	11.4262	22.5003	-2.47058	-2.59457	1.04338	2.62133	-0.324405
3519599	-14.3194	4.30296	-5.50604	3.19006	4.18002	-0.883344	0.0905644	-0.406727	-22.0665	0.0959552
5928805	-11.735	5.02704	-1.00372	-2.84776	-9.27019	2.01411	5.33452	1.2936	-0.121804	-1.74666
1667512	-13.3117	4.03726	-1.96866	-2.07541	-6.46499	0.631622	-1.08525	1.15054	-4.57378	0.0501674
4519894	-10.1025	2.87614	-1.98966	-0.397619	-8.99382	0.238572	-2.92261	-0.555496	-1.12421	1.00497
2986318	-10.0326	2.1616	-0.576475	2.7571	-7.93418	1.637	0.0245608	0.134715	1.11495	1.10657
5671457	-8.12757	2.39371	1.55493	-8.84548	-2.32098	-4.28536	-6.6401	-2.81672	2.06929	1.17087
3732488	-9.62014	3.61841	-0.449012	-1.34622	-2.96363	3.26163	-0.0893961	-2.66747	-2.40198	0.256788
1197290	-14.2008	3.35582	-2.17055	-3.42852	-5.71441	0.94389	0.0456904	1.717	-1.63943	-3.6114
2585409	-13.7164	1.79692	-1.81007	6.74626	6.64842	-1.32502	1.23998	0.644416	2.0923	-0.78662
6021102	-16.2344	3.96806	-6.40705	1.80442	3.70171	-0.883245	1.64692	-0.918382	1.39194	-2.70473
4400236	-11.9601	2.67319	-1.30048	4.79322	7.89181	-1.88965	2.03763	-0.454397	-0.673865	1.91233
3032151	-14.7684	3.4462	-3.67341	-1.11893	-9.60775	-0.392763	-1.13071	3.78454	0.161393	2.11523
2842551	-11.7018	1.56542	-2.98699	0.488529	-7.16383	-3.5307	0.11567	-0.647625	1.59529	-0.900018
5333391	3.6398	-17.0669	14.9275	3.88549	9.76772	2.88405	-0.967189	0.880997	-0.910099	-4.60872
5969770	-13.7301	1.83539	-1.72231	-0.501854	-7.79282	-1.80746	-0.684779	-0.673477	2.84838	-0.620137
2869374	-10.8179	3.78367	-2.27681	4.09768	5.82343	-1.05501	2.5783	1.63192	3.08946	0.191848
1270351	-16.0401	3.79961	-3.24126	9.2118	14.7262	-1.85068	-1.39244	0.85999	3.59153	4.1779
1852076	-10.8059	1.39391	-2.81045	0.650811	-2.23973	-0.0726247	-2.64328	-0.186097	-8.48373	2.45447
5262850	-13.7917	3.15914	0.264964	4.52353	17.0167	-1.11571	2.07275	-3.71338	3.07789	1.7258
3373986	-12.5104	5.38073	-1.1645	0.191592	2.79437	0.0127082	1.28424	0.125294	3.41727	0.459629
5092779	-10.9806	4.15575	-1.33076	-1.70145	-5.29456	-0.297678	0.832701	0.99662	1.62538	0.0690985
5895359	-9.956	3.15217	-0.110302	-1.0203	0.118648	1.416	-0.683825	1.43365	1.36265	-0.779715
2187607	-13.0275	1.88883	-2.39592	4.32586	0.0685319	-2.19862	-0.175083	0.335074	-2.12215	5.06334
5267722	-13.5516	4.57829	-3.46849	2.68439	-3.19618	-0.780358	1.96617	-1.47412	-2.6844	3.46797
2340376	-2.75833	0.461099	5.28739	-17.5824	5.5332	4.00571	-10.7937	9.29017	-0.230662	0.507637
5517115	-13.1123	3.78437	-1.26307	1.09744	-6.30182	3.66015	2.24516	-0.915408	2.35697	0.166053
5124959	-12.9344	4.70431	-0.554839	6.70137	-0.0488808	0.714461	-1.2091	0.782071	1.3906	0.059162
3865780	-6.22381	3.35185	-1.04718	1.07157	3.27357	3.81559	-0.106076	3.84559	6.75935	-2.11026
5917850	-13.1779	4.95408	-0.469506	3.41196	6.63887	0.281897	2.19344	-1.87314	-5.31708	0.556096
5190773	-9.79086	2.85036	-0.76492	0.343083	-3.18108	0.0782514	0.55044	-0.701393	6.19576	-2.54218
5975285	-11.9979	5.75778	-2.51762	-4.73808	-7.00322	-1.90194	3.53825	-2.08339	1.68286	-1.06464
5517323	-11.7427	0.881717	-1.60021	6.16646	17.3902	-0.669492	-0.403902	0.403479	2.41237	-2.52833
5833653	-12.2839	1.93319	-0.264278	0.939191	0.0726035	-1.24706	-0.601596	5.60472	4.31126	1.56295
5787430	-13.3177	6.22992	-1.15912	-1.47524	-4.88651	1.04691	3.02483	-0.644048	-3.13649	-1.48687
3526771	-12.2639	4.78146	1.99035	2.08951	0.113632	-0.238167	2.57292	-0.414583	1.16929	-0.752372
5999060	-11.3415	2.86106	-4.48883	-2.22342	-6.53081	0.542945	1.9971	-1.56917	1.31185	2.83001
1993576	-10.7782	0.3666	2.01999	-1.67225	-5.97283	1.84444	-3.20927	2.93439	1.27756	0.705744
5971102	-14.3552	3.5442	-3.7223	-0.89573	-1.13917	0.520388	3.28966	0.873955	-1.10465	-3.43617
1460473	-9.31096	4.71688	-1.00974	0.536062	-4.68468	-3.21787	3.36797	-3.11081	2.36566	6.93084
1289570	-13.2278	3.01372	-0.581802	-1.11352	-5.75722	-0.709007	1.83433	-3.01123	0.471093	2.09567
2457151	-12.7156	1.39527	-1.74282	5.74957	8.73233	0.746958	1.43226	2.40501	2.47223	1.34581
5078976	-13.8631	1.83707	-0.937291	3.87138	2.1376	0.618633	0.281836	0.47469	-2.54442	2.50353
3791546	-14.3233	5.58773	-2.10287	3.36929	-6.06801	0.322479	-0.318576	-2.03883	-5.57617	-0.831572
2962788	-11.6533	4.95256	-1.72266	0.216073	-6.52181	4.5869	2.66506	0.563815	-0.798008	1.36349
1927050	-14.3981	6.48729	-4.23698	0.384709	0.0530893	-0.042506	2.3694	-0.495141	4.71082	-2.73843
4522695	-9.91852	5.39335	-0.0625318	-0.90421	-9.07941	-0.638357	0.999979	-4.17391	2.35887	0.418097
1683721	-12.6844	0.951073	-1.07277	8.03733	10.1857	-0.199941	-1.20804	2.73065	2.45308	0.590733
3974516	-11.7611	4.07232	-2.08494	6.433	20.7516	0.723081	0.616211	1.38264	1.60611	-4.55957
3938636	-9.03683	-1.44731	3.77711	-2.43289	-7.79528	16.0099	-21.2734	28.1324	-6.54036	-5.44874
2701429	-12.5271	3.06165	-4.6362	3.06213	-3.40037	0.00411835	-3.73245	0.18718	6.28342	0.516186
5717476	-13.1614	6.17067	-4.18457	0.423879	1.19427	0.609287	-1.08605	-0.881303	-9.0681	-1.9337
3452478	-11.051	3.46668	-0.374679	-0.529691	-1.9177	-1.37827	1.18652	2.7816	-0.188217	0.476239
5445916	-9.28082	2.41219	-1.35088	-0.234962	-7.08169	-2.90818	0.286573	2.22987	3.98106	0.325311
1343706	-1.94087	5.84924	-3.10799	3.49368	-1.58663	-0.0385016	3.79366	-0.198199	-4.63515	4.26703
5523292	-14.0668	3.05757	-2.15532	2.01838	-5.93148	-0.735221	2.9685	0.091553	2.32786	0.586804
